id	k	c	t1	t2	j	p	a	s	z	v	n	m	b	o
1338	3	1	JUDr.		Jana	Borská	48	F	právnička	129	129	0	Tábor	34119
1102	3	1	Ing.		David	Němeček	37	M	biokybernetik	137	137	0	Vícemil	86
1269	3	1			Karel	Moudrý	58	M	publicista	140	140	0	Praha	1335084
1142	3	1			Jindřich	Vaňata	62	M	starosta obce	152	152	0	Hvozdec	132
1205	3	1	Mgr.		Stanislava	Chrášťanská	50	F	učitelka	171	171	0	České Budějovice	94229
1308	3	1			Edvard	Bárta	55	M	jednatel obchodní společnosti	172	172	0	Český Krumlov	12788
1185	3	1			David	Paletář	23	M	herec	178	178	0	Most	65341
1323	3	1			Emanuel	Mimra	55	M	radiologický asistent	338	40	0	Volary	3738
1631	4	1	Ing.		Jaroslav	Lobkowicz	63	M	poslanec PS PČR	1	1	0	Plzeň	175219
1457	4	1	Ing.		Eva	Tylová	46	F	konzultantka pro ekologii	5	5	0	Praha	1335084
1448	4	1	Ing.		Václav	Votava	49	M	poslanec	7	7	1	Stříbro	7687
1589	4	1	Mgr.		Ivana	Levá	55	F	učitelka, poslankyně PS PČR	47	47	1	Starý Plzenec	5171
1420	4	1	JUDr.		Jiří	Pospíšil	30	M	poslanec	53	53	1	Plzeň	175219
1523	4	1	Mgr.		Vlastimil	Ježík	35	M	středoškolský učitel	55	55	0	Plzeň	175219
1614	4	1			Václav	Prokůpek	33	M	spisovatel a sportovní novinář	79	79	0	Spálené Poříčí	2873
1542	4	1	Mgr.		Petra	Mocková	28	F	právník	88	88	0	Starý Plzenec	5171
1483	4	1	Ing.		Jan	Vodňanský	64	M	svobodný umělec, spisovatel	98	98	0	Praha	1335084
1595	4	1	Ing.		Libor	Picka	42	M	starosta	102	102	0	Bělá nad Radbuzou	1756
1398	4	1			Stanislav	Rampas	52	M	ekonomický poradce	129	129	0	Ejpovice	687
1481	4	1			Jan	Teplík	54	M	pracovník hornického muzea	137	137	0	Planá	5385
1609	4	1	Ing.		Pavel	Kolouch	35	M	konzultant	140	140	0	Plzeň	175219
1566	4	1	Bc.		Milan	Soukup	40	M	manažer	152	152	0	Neratovice	16138
1342	4	1	Ing.		Julie	Brožová	48	F	manažerka marketingu	171	171	0	Plzeň	175219
1605	4	1	MVDr.		Bohumil	Kubát	50	M	živnostník	172	172	0	Praha	1335084
1521	4	1			Josef	Wirtele	45	M	zedník, technik	178	178	0	Holýšov	5152
1581	4	1	Ing.	CSc.	Pavel	Holba	65	M	městský informatik, před.. KAN	338	40	0	Praha	1335084
1704	5	1			Jana	Křížová	47	F	zdravotní sestra	1	1	0	Cheb	31920
1740	5	1	RNDr.		Pavel	Žlebek	62	M	podnikatel - ekolog	5	5	0	Karlovy Vary	48319
1736	5	1	Ing.	CSc.	Jaroslav	Fiala	50	M	vysokoškolský učitel	7	7	1	Karlovy Vary	48319
1730	5	1	Ing.		Pavel	Hojda	53	M	poslanec	47	47	1	Cheb	31920
1668	5	1	Ing.		Miloš	Patera	44	M	poslanec PS PČR	53	53	1	Karlovy Vary	48319
1762	5	1			Jiří	Čechura	33	M	technik	55	55	0	Plzeň	175219
1798	5	1			Jan	Blaško	48	M	podnikatel	79	79	0	Cheb	31920
1644	5	1	Ing.		Jaroslav	Stoklasa	48	M	ekonom	88	88	0	Mariánské Lázně	12752
1815	5	1	PhDr.		Miloslava	Jebavá	53	F	učitelka VŠ, tlumočnice	98	98	0	Jilemnice	5417
1773	5	1			Jiří Miroslav	Knedlík	56	M	místostarosta města Aš	102	102	0	Aš	13105
1750	5	1	Ing.		Jiří	Kotek	48	M	manažer a zemědělec	129	129	0	Karlovy Vary	48319
1694	5	1			Josef	Hartl	44	M	soukromý zemědělec	137	137	0	Kraslice	6705
1697	5	1	Ing.		Tomáš	Zámečník	36	M	ekonom	140	140	0	Chodov	13089
1823	5	1	Mgr.		Petra	Edelmannová	31	F	bankovní analytik	152	152	0	Františkovy Lázně	5412
1767	5	1	Mgr.		Jana	Hasmanová	46	F	profesorka gymnázia	171	171	0	Ostrov	16491
1772	5	1			Miroslav	Vaněk	39	M	manager	172	172	0	Mírová	320
1655	5	1			Václav	Růžička	41	M	obchodník	178	178	0	Česká Lípa	37361
1790	5	1			Radoslav	Nikolov	41	M	vedoucí odd. GŘ ČD	338	68	0	Kynšperk nad Ohří	4739
1886	6	1	Ing.		Jiří	Kubínek	49	M	náměstek ministra dopravy	1	1	0	Česká Třebová	15267
2003	6	1	MVDr.		Přemysl	Rabas	42	M	ředitel Podkrušnohor.zooparku	5	5	1	Chomutov	48349
2117	6	1	Ing.		Jiří	Paroubek	53	M	předseda vlády České republiky	7	7	1	Praha	1335084
1967	6	1	Ing.		Josef	Šenfeld	44	M	poslanec PS PČR	47	47	1	Hoštka	1744
1841	6	1	Mgr.		Petr	Gandalovič	41	M	primátor města	53	53	1	Ústí nad Labem	91982
1982	6	1			Daniel	Jetel	21	M	student	55	55	0	Děčín	47951
1836	6	1			Iva	Kopecká	27	F	obchodní manager	77	77	0	Praha	1335084
2140	6	1			Ladislav	Tůma	45	M	zámečník	79	79	0	Chomutov	48349
1906	6	1	Ing.		Vlastimil	Houska	59	M	technik v oboru stavebnictví	88	88	0	Krupka	12547
1986	6	1			Jaroslav	Krejsa	48	M	ředitel bytového družstva	98	98	0	Klášterec nad Ohří	14365
2209	6	1			Jaroslava	Stejskalová	39	F	oblastní manažerka	102	102	0	Litvínov	23489
2150	6	1			Pavel	Svoboda	63	M	vydavatel - měsíčník TREFA	123	123	0	Teplice	49705
1912	6	1	Ing.	CSc.,M.B.A.	Petr	Medáček	48	M	starosta města	129	129	0	Budyně nad Ohří	2139
1956	6	1			Jaroslava	Svobodová	27	F	oblastní ředitel	137	137	0	Chlumec	4320
2182	6	1			Martin	Ryba	39	M	pedagog, ředitel divadla	140	140	0	Teplice	49705
2094	6	1			Martin	Čížek	45	M	podnikatel	152	152	0	Děčín	47951
2028	6	1			Milena	Liptáková	50	F	invalidní důchodkyně	171	171	0	Ročov	552
1947	6	1			Martin	Fraško	36	M	majitel počítačové společnosti	172	172	0	Most	65341
2015	6	1	Mgr.		Miloš	Hájek	60	M	důchodce	178	178	0	Mělník	19579
1957	6	1			Jan	Dorant	58	M	podnikatel	338	157	0	Ústí nad Labem	91982
2303	7	1	Dr. Ing.		Jaromír	Drábek	41	M	prezident hospodářské komory	1	1	0	Jablonec nad Nisou	45317
2265	7	1	Ing.		Petr	Pávek	43	M	starosta obce	5	5	0	Jindřichovice p.Smr.	638
2312	7	1			Cyril	Zapletal	56	M	poradce generálního ředitele	7	7	1	Praha 5	1335084
2322	7	1	JUDr.		Josef	Vondruška	58	M	podnik.právník,poslanec PS PČR	47	47	1	Liberec	104261
2399	7	1			Tomáš	Hasil	44	M	poslanec PS PČR	53	53	1	Liberec	104261
2328	7	1	Ing.		Tomáš	Bernkopf	47	M	technik	55	55	0	Liberec	104261
2445	7	1			Jindřich	Nestler	30	M	číšník	79	79	0	Harrachov	1335
2273	7	1			Ivana	Krausová	36	F	podnikatelka	88	88	0	Česká Lípa	37361
2428	7	1			Eduard	Seibert	58	M	stavební podnikatel	98	98	0	Jilemnice	5417
2406	7	1			Kamila	Šmirausová	41	F	učitelka	102	102	0	Rovensko p.Troskami	1291
2300	7	1	PaedDr.		Václav	Hartman	53	M	místostarosta města Jilemnice	129	129	0	Jilemnice	5417
2389	7	1			Jiří	Šolc	28	M	oblastní manažer	137	137	0	Liberec	104261
2285	7	1			Tomáš	Fučík	40	M	ladič pian	140	140	0	Liberec	104261
2231	7	1			Jan	Kopal	28	M	student VŠ	152	152	0	Maršovice	755
2243	7	1	MUDr.		Ludmila	Peterková	48	F	lékařka	171	171	0	Praha 7	1335084
2411	7	1	JUDr.		Václav	Musílek	47	M	právník, místopředseda NEZ/DEM	172	172	0	Praha 8	1335084
2293	7	1			Jakub	Strnad	21	M	vysokoškolský student	178	178	0	Jablonec nad Nisou	45317
2440	7	1	Ing.		Jaroslav	Šváb	39	M	dozorčí přepravy ČD	338	68	0	Liberec	104261
2485	8	1	Ing.		Jiří	Hanuš	58	M	poslanec PS PČR	1	1	1	Červený Kostelec	8332
2557	8	1			Stanislav	Penc	36	M	ochránce lidských práv	5	5	0	Staré Hrady	187
2505	8	1	Ing.		Hana	Orgoníková	59	F	stavební inženýrka, poslankyně	7	7	1	Hradec Králové	92683
2527	8	1	Mgr.		Soňa	Marková	43	F	poslankyně PS PČR	47	47	1	Náchod	19688
2620	8	1	Mgr.		Zdeňka	Horníková	53	F	poslankyně PS PČR	53	53	1	Náchod	19688
2502	8	1			Petr	Slanina	32	M	zdravotní technik	55	55	0	Hradec Králové	92683
2676	8	1			Karel	Macura	62	M	obchodník	79	79	0	Hradec Králové	92683
2689	8	1	Mgr.		Josef	Kunt	61	M	středoškolský učitel	88	88	0	Skřivany	1071
2646	8	1			Václav	Dědeček	52	M	manažer, politický analytik	98	98	0	Černilov	2407
2674	8	1	Ing.		Jiřina	Jelínková	48	F	zahradní inženýr	102	102	0	Jaroměř	12324
2596	8	1			Helmut	Dohnálek	40	M	1. náměstek hejtmana	129	129	0	Rychnov nad Kněžnou	10899
2562	8	1			David	Karban	26	M	ředitel pobočky	137	137	0	Dvůr Králové n.Labem	15471
2529	8	1			Jaroslav	Urbánek	47	M	sochař	140	140	0	Praha	1335084
2724	8	1	Ing.		Miroslav	Knapovský	34	M	IT technik	152	152	0	Červený Kostelec	8332
2521	8	1	Ing.		Jana	Šnajdrová	40	F	ředitelka nemocnice	171	171	0	Žacléř	3126
2686	8	1	Ing.		Marie	Čauševič	51	F	ekonomický poradce	172	172	0	Ostrava	284982
2714	8	1			Zuzana	Désteová	42	F	pojišťovací agent	178	178	0	Praha	1335084
2517	8	1	Ing.	CSc.	Ivan	Fanderlik	71	M	vědecký pracovník	338	157	0	Hradec Králové	92683
2737	9	1			Pavel	Severa	41	M	poslanec Parlamentu ČR	1	1	1	Litomyšl	10240
2789	9	1	Ing.	MSc	Pavel	Křivka	45	M	překladatel	5	5	0	Pardubice	91755
2971	9	1	Mgr.		Radko	Martínek	49	M	ministr	7	7	1	Moravská Třebová	9795
2780	9	1	Mgr.	CSc.	Václav	Snopek	54	M	sociolog	47	47	1	Pardubice	91755
2810	9	1	Ing.		Ladislav	Libý	52	M	starosta města Chrudim	53	53	1	Chrudim	23140
2946	9	1			Michal	Capko	23	M	student VŠ	55	55	0	Pardubice	91755
2894	9	1			Tomáš	Vandas	37	M	asistent ředitele	79	79	0	Velká Buková	280
2731	9	1			Arnošt	Juránek	42	M	místostarosta města	83	83	0	Králíky	4158
2830	9	1	Ing.		Jiří	Lejhanec	41	M	podnikatel	88	88	0	Pardubice	91755
2878	9	1			František	Kazilovský	49	M	údržbář, politický analytik	98	98	0	Lázně Bohdaneč	3541
2880	9	1	Mgr.		Tomáš	Kopecký	41	M	středoškolský učitel	102	102	0	Chrudim	23140
2857	9	1	Ing.		Michal	Koláček	41	M	náměstek primátora	129	129	0	Pardubice	91755
2882	9	1			Jaroslav	Smílek	48	M	novinář	137	137	0	Pardubice	91755
2955	9	1			Igor	Lisoň	47	M	kavárník	140	140	0	Praha	1335084
2982	9	1			Vladimír	Krajina	72	M	důchodce	152	152	0	Nymburk	15106
2921	9	1			Iveta	Kmochová	44	F	administrativní pracovnice	171	171	0	Únětice	812
2896	9	1	Mgr.		Marcela	Kozerová	61	F	ekonomka	172	172	0	Pardubice	91755
2735	9	1	Mgr.		Josef	Zemek	32	M	středoškolský učitel	178	178	0	Praha	1335084
2784	9	1			Miloslav	Kopecký	58	M	živnostník	338	165	0	Radiměř	1158
2999	10	1	Ing.		Jan	Kasal	54	M	poslanec PS PČR	1	1	1	Žďár nad Sázavou	20485
3181	10	1			Jiří	Dědeček	53	M	básník a písničkář	5	5	0	Praha	1335084
3208	10	1	Mgr.		František	Bublan	55	M	ministr vnitra	7	7	1	Veverská Bítýška	3441
3247	10	1	Ing.		Pavel	Kováčik	50	M	poslanec PS PČR	47	47	1	Hrotovice	1773
3141	10	1			Miroslava	Němcová	53	F	místopředsedkyně PS PČR	53	53	1	Žďár nad Sázavou	20485
2997	10	1			František Maxmilián	Hoffmann	58	M	výtvarník, malíř, grafik	55	55	0	Žirovnice	2920
3151	10	1	Doc. Ing. JUDr.		Josef	Polách	76	M	soukromý zemědělec	79	79	0	Březské	175
3171	10	1	Ing.		Lenka	Puskeilerová	27	F	postgraduální studentka	83	83	0	Velký Beranov	1280
3038	10	1	Ing.		Jaromír	Fülle	42	M	podnikatel	88	88	0	Praha	1335084
3242	10	1			Libuše	Kožíšková	50	F	obchodní referent	98	98	0	Jihlava	51125
3114	10	1	MUDr.		Lukáš	Velev	42	M	lékař	102	102	0	Jihlava	51125
3014	10	1	Ing.		Vratislav	Výborný	52	M	manažer	129	129	0	Jihlava	51125
3252	10	1			Zdeněk	Obhlídal	53	M	manažer	137	137	0	Jihlava	51125
3182	10	1			Eva	Vodičková	35	F	restaurátorka	140	140	0	Tábor	34119
3090	10	1	Ing.	Ph.D.	Ladislav	Bátora	54	M	generální ředitel	152	152	0	Praha	1335084
3071	10	1			Darina	Némethová	51	F	administrátorka	171	171	0	Praha	1335084
3074	10	1	Ing.		Josef	Skoumal	54	M	ekonomický náměstek	172	172	0	Kouty	381
3169	10	1			Zdenka	Bendová	57	F	samostatný projektant	178	178	0	Praha	1335084
3168	10	1	MUDr.		Petr	Látal	56	M	zubní lékař	338	157	0	Třebíč	35107
3667	11	1	RNDr.		Libor	Ambrozek	39	M	poslanec PS PČR	1	1	1	Hodonín	24385
3550	11	1	Mgr.		Ondřej	Liška	28	M	poradce v Evropském parlamentu	5	5	1	Brno	382405
3571	11	1	Mgr.		Bohuslav	Sobotka	34	M	ministr	7	7	1	Slavkov u Brna	7045
3648	11	1	Doc. PhDr.	CSc.	Miroslav	Grebeníček	59	M	poslanec PS PČR	47	47	1	Mikulov	7479
3412	11	1	Ing. arch.		Václav	Mencl	63	M	urbanista	53	53	1	Brno	382405
3609	11	1			Marie	Salm-Reifferscheidt-Raitzová	74	F	podnikatelka	55	55	0	Holštejn	150
3774	11	1			Tomáš	Hasík	37	M	podnikatel	77	77	0	Zlín	74478
3353	11	1			Vojtěch	Fila	53	M	předseda družstva	79	79	0	Brno	382405
3334	11	1	Ing.		Pavel	Dohnal	45	M	konzultant pro EU fondy	83	83	0	Hluk	4338
3773	11	1			Zdeněk	Juračka	33	M	podnikatel	88	88	0	Břeclav	24554
3264	11	1			Petr	Cibulka	55	M	akt.  na obranu lidských práv	98	98	0	Praha	1335084
3479	11	1	Ing.		Vladimír	Schovánek	51	M	senátor	102	102	0	Pohořelice	5251
3521	11	1	Mgr.		Eliška	Kovářová	61	F	místostarostka městské části	129	129	0	Brno	382405
3399	11	1			Petr	Pěta	38	M	živnostník	137	137	0	Kunštát	2798
3754	11	1	Mgr.		Milan	Hamerský	33	M	nakladatel, poradce	138	138	0	Brno	382405
3561	11	1			Kateřina	Šenkýřová	22	F	vychovatelka	140	140	0	Moravská Třebová	9795
3482	11	1	Ing.		Jan	Illa	69	M	důchodce	152	152	0	Brno	382405
3695	11	1	Ing.		Jan	Privarčák	32	M	učitel	169	169	0	Brno	382405
3691	11	1	JUDr.		Eva	Frélichová	49	F	advokátka	171	171	0	Znojmo	33775
3717	11	1	PhDr.		Vladimír	Železný	61	M	europoslanec	172	172	0	Brusel	
3429	11	1			Jiří	Stanislav	59	M	hasič-záchranář	175	175	0	Horní Dubňany	285
3597	11	1	Mgr.		Hana	Tomanová	36	F	historik, mateřská dovolená	178	178	0	Znojmo	33775
3708	11	1	Ing.		Miroslav	Hudeček	44	M	státní zaměstnanec	338	159	0	Služovice	818
4099	12	1	Ing.		Tomáš	Kvapil	50	M	poslanec PS PČR	1	1	1	Olomouc	100514
4017	12	1	MUDr.		Pavel	Andrš	42	M	lékař a zastupitel města Ol.	5	5	0	Olomouc	100514
4073	12	1	Ing.		Miloslav	Vlček	45	M	poslanec	7	7	1	Konice	2753
3878	12	1	RSDr.		Alexander	Černý	53	M	poslanec PS PČR	47	47	1	Olomouc	100514
3913	12	1	MUDr. Mgr.		Ivan	Langer	39	M	poslanec, místopředseda PS PČR	53	53	1	Olomouc	100514
3962	12	1	Mgr.		Petr	Nohel	27	M	žurnalista	55	55	0	Přerov	42451
3816	12	1	Ing.		Vladimír	Trunda	44	M	podnikatel	77	77	0	Přemyslovice	1280
3963	12	1			Irena	Hanzlová	51	F	vrchní sestra	79	79	0	Přerov	42451
4122	12	1	Ing.		Petr	Berka	48	M	účetní poradce	83	83	0	Mohelnice	9255
4117	12	1	Mgr.		Jana	Hamplová	41	F	advokátka	88	88	0	Mohelnice	9255
3838	12	1			Milan	Rejthar	60	M	živnostník	98	98	0	Písečná	976
3899	12	1	Bc.		Martin	Vysoudil	24	M	manažer	102	102	0	Olomouc	100514
4135	12	1			Vlastimil	Konšel	50	M	starosta obce Určice	129	129	0	Určice	1401
3898	12	1	Mgr.		Lucie	Kaucká	28	F	vysokoškolský pedagog	137	137	0	Olomouc	100514
3932	12	1			Radovan	Koutský	48	M	manažer	140	140	0	Praha	1335084
4018	12	1	Ing.		František	Dichter	63	M	důchodce	152	152	0	Samotišky	1383
3875	12	1			Vladimíra	Chytilová	36	F	manažerka	171	171	0	Smržice	1612
3847	12	1	Doc. MUDr.	CSc. MBA	Václav	Rýznar	59	M	vedoucí odboru zdrav.KÚOK	172	172	0	Olomouc	100514
4010	12	1	Ing.		Ivo	Janeček	36	M	obchodní zástupce	178	178	0	Olomouc	100514
4043	12	1	MUDr.		Michal	Chromec	58	M	praktický a interní lékař	338	68	0	Přerov	42451
4165	13	1	Ing.		Michaela	Šojdrová	42	F	poslankyně PS Parlamentu ČR	1	1	1	Kroměříž	28360
4351	13	1	Ing.		František	Šulgan	49	M	místostarosta města	5	5	0	Rožnov pod Radhoštěm	16280
4301	13	1	Ing.		Zdeněk	Škromach	49	M	místopředseda Vlády ČR	7	7	1	Rohatec	3495
4314	13	1	Mgr.		Vlastislav	Antolák	64	M	poslanec Parlamentu ČR	47	47	0	Vsetín	25782
4370	13	1	RNDr.		Petr	Nečas	41	M	poslanec PS PČR	53	53	1	Rožnov pod Radhoštěm	16280
4456	13	1	Ing.		Petr	Šico	34	M	obchodní zástupce	55	55	0	Rusava	560
4192	13	1			Jiří	Vavřínek	57	M	podnikatel	77	77	0	Zlín	74478
4371	13	1			Bohumil	Šuléř	62	M	živnostník	79	79	0	Kroměříž	28360
4220	13	1			Jaroslav	Gál	29	M	technický pracovník	83	83	0	Hluk	4338
4221	13	1	Ing.		Mojmír	Novák	45	M	ředitel divize prodeje	88	88	0	Tečovice	1385
4270	13	1			Stanislav	Krček	57	M	podnikatel, asistent trenéra	98	98	0	Zlín	74478
4182	13	1	Ing.		Jaromír	Kudlík	56	M	místostarosta města Vsetín	102	102	0	Vsetín	25782
4354	13	1	JUDr.		Stanislav	Polčák	26	M	právník	129	129	0	Vysoké Pole	855
4173	13	1			Petr	Hradil	41	M	programátor	137	137	0	Lukoveček	473
4261	13	1			Pavel	Kropík	24	M	barman	140	140	0	Kamenice	4707
4216	13	1			Lenka	Ovčáčíková	44	F	manažerka	152	152	0	Valašské Meziříčí	22149
4324	13	1	MUDr.		Eva	Báčová	59	F	lékařka	171	171	0	Zlín	74478
4229	13	1	MUDr.		Zdeněk	Lacina	50	M	lékař	172	172	0	Zlín	74478
4429	13	1			Zdeňka	Macurová	57	F	důchodkyně	178	178	0	Frýdek-Místek	55006
4207	13	1	Ing.		Jaroslav	Moureček	47	M	informatik	338	159	0	Ostrava-Jih	284982
4906	14	1	Ing.		Jiří	Carbol	47	M	náměstek hejtmana	1	1	1	Dobrá	3233
4813	14	1			Věra	Jakubková	41	F	vedoucí Střed.ekolog.výchovy	5	5	1	Ostrava	284982
4962	14	1	PhDr.		Lubomír	Zaorálek	49	M	předseda Poslanecké sněmovny	7	7	1	Ostrava	284982
4929	14	1	RSDr.		Miroslav	Opálka	53	M	poslanec PS PČR	47	47	1	Opava	55996
4619	14	1	Ing.		Martin	Říman	45	M	poslanec	53	53	1	Frýdek-Místek	55006
4974	14	1			David	Hibsch	35	M	grafik	55	55	0	Ostrava	284982
4741	14	1			Jan	Jiskra	40	M	podnikatel	77	77	0	Praha	1335084
4570	14	1	Ing.		Karel	Michný	70	M	důchodce	79	79	0	Studénka	9466
4977	14	1	MUDr.		Jiří	Ambroz	54	M	lékař	83	83	0	Bruntál	15908
4646	14	1			František	Zwyrtek	45	M	předseda hnutí	88	88	0	Český Těšín	24069
4884	14	1			Josef	Orszulík	75	M	překladatel, filosof	98	98	0	Ostrava	284982
4831	14	1			Petra	Hubková	40	F	manažerka prevence kriminality	102	102	0	Bruntál	15908
4635	14	1	Doc. RNDr.	CSc.	Vladimír	Baar	53	M	rektor univerzity	129	129	0	Tichá	1854
4980	14	1			Petr	Czasch	45	M	stavitel - zedník	137	137	0	Karlovice	998
4942	14	1			Jonáš	Hrdina	23	M	barman	140	140	0	Praha	1335084
4886	14	1			David	Tobiasz	28	M	moderátor	151	151	0	Ostrava	284982
4924	14	1	Mgr.		Václav	Komárek	62	M	učitel	152	152	0	Ostrava	284982
4823	14	1			Věra	Burgetová	55	F	podnikatelka	171	171	0	Havířov	70165
4608	14	1	Mgr.		Jana	Volfová	48	F	místopředsedkyně strany	172	172	0	Světlá nad Sázavou	6429
4877	14	1			Petr	Karas	30	M	obchodník HT VISUAL	178	178	0	Český Těšín	24069
4526	14	1	RNDr.		Radoslav	Štědroň	51	M	podnikový ekolog	338	159	0	Ostrava	284982
556	1	2	MUDr.		Marián	Hošek	55	M	náměstek ministra MPSV ČR	1	1	0	Praha	1335084
67	1	2	PhDr.		Kateřina	Jacques	35	F	řed. sekce pro lid.p. ÚVČR	5	5	2	Praha	1335084
197	1	2	Bc.		Miroslav	Svoboda	44	M	poslanec	7	7	1	Praha	1335084
125	1	2	Ing.		Jiří	Dolejš	45	M	ekonom, poslanec PS PČR	47	47	2	Praha	1335084
460	1	2	Ing.		Jan	Bürgermeister	58	M	náměstek primátora hl.m. Prahy	53	53	1	Praha	1335084
366	1	2			Julius	Moravec	44	M	finan.poradce a nezáv.publ.	55	55	0	Praha	1335084
101	1	2			Josef	Veselka	49	M	podnikatel	77	77	0	Jaroměř	12324
443	1	2			Martin	Čejka	31	M	úředník	79	79	0	Praha	1335084
209	1	2	Ing.		Miroslav	Krčmář	43	M	státní úředník	88	88	0	Nový Jičín	23151
113	1	2			Jan	Sedlák	62	M	hudebník,výtv.,polit.analyt.	98	98	0	Praha	1335084
78	1	2			Ivona	Novomestská	23	F	studentka	100	100	0	Praha	1335084
34	1	2	Bc.		Tomáš	Řehořek	27	M	student	102	102	0	Praha	1335084
65	1	2	RNDr.	Ph.D.	Jiří	Witzany	40	M	manažer rizik banky	129	129	0	Praha	1335084
